protocolSection_identificationModule_nctId,primary_study_duration_days,study_duration_days,primary_eq_bins,study_eq_bins,study_eq_labels,primary_eq_labels,number_of_conditions,number_of_groups,age_group,num_locations,location,num_inclusion,num_exclusion,number_of_intervention_types,sponsor_type,intervention_model,resp_party,has_dmc,allocation,masking,enroll_count,healthy_vol,treatment_purpose,diagnostic_purpose,prevention_purpose,supportive_purpose,procedure_intervention,device_intervention,behavioral_intervention,drug_intervention,radiation_intervention,biological_intervention,os_outcome_measure,dor_outcome_measure,ae_outcome_measure,primary_max_days,secondary_max_days,survival_5yr_relative,phase_PHASE1_PHASE2,phase_PHASE2_PHASE3,phase_PHASE2
NCT03964688,812,812.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,2,2,1,1,1,5.0,7.0,2,0.0,1.0,1.0,0.0,1.0,4.0,47.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,14.0,90.0,0.598,False,False,True
NCT01798446,850,1399.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,3,1,1,1,1,13.0,10.0,1,0.0,0.0,0.0,0.0,1.0,0.0,41.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,365.0,365.0,0.175,False,False,True
NCT01288573,1163,1163.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,3,3,0,27,1,11.0,18.0,3,1.0,1.0,1.0,1.0,1.0,0.0,46.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,720.0,0.65,True,False,False
NCT01807546,730,1127.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,7,1,1,13,0,20.0,17.0,1,1.0,0.0,1.0,0.0,1.0,0.0,64.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,730.0,730.0,0.99,False,False,True
NCT04633122,602,602.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,18,1,27.0,26.0,2,1.0,1.0,1.0,0.0,1.0,0.0,108.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,210.0,210.0,0.68,False,False,True
NCT01834651,1175,1175.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,1,1,1,1,0,1.0,2.0,1,0.0,0.0,2.0,1.0,1.0,0.0,17.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,84.0,196.0,0.175,False,False,True
NCT01525589,2301,2301.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,9,2,17.0,13.0,1,1.0,0.0,1.0,0.0,1.0,0.0,111.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,840.0,1080.0,0.99,False,False,True
NCT01540071,1583,1583.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,0,7.0,8.0,1,1.0,0.0,1.0,0.0,1.0,0.0,38.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,912.5,912.5,0.175,False,False,True
NCT05025631,723,723.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,13.0,15.0,1,0.0,0.0,2.0,1.0,1.0,0.0,29.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.175,False,False,True
NCT03690921,1303,1303.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,9,1,1,1,0,24.0,10.0,5,0.0,0.0,1.0,0.0,1.0,0.0,8.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,84.0,720.0,0.99,False,False,True
NCT03804866,1371,1371.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,1,2,1,4,1,23.0,9.0,3,1.0,1.0,1.0,0.0,1.0,0.0,14.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,28.0,360.0,0.68,False,False,True
NCT03086538,975,1091.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,11.0,11.0,2,0.0,0.0,0.0,1.0,1.0,0.0,29.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,180.0,,0.68,False,False,True
NCT03985046,599,1178.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,9.0,14.0,1,0.0,0.0,0.0,1.0,1.0,0.0,75.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,1260.0,1260.0,0.99,False,False,True
NCT02063529,2129,2129.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,1,1,1,20.0,24.0,2,0.0,1.0,0.0,1.0,0.0,0.0,101.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,240.0,730.0,0.175,False,False,True
NCT01439282,458,1004.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,2,1,1,23,0,20.0,12.0,2,1.0,0.0,1.0,1.0,1.0,0.0,77.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,,1095.0,0.99,False,False,True
NCT04111510,1134,1235.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,1,1,1,1,0,30.0,14.0,1,0.0,0.0,0.0,1.0,1.0,0.0,6.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,1095.0,1095.0,0.99,False,False,True
NCT02776137,640,1067.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,2,1,1,1,1,19.0,7.0,2,0.0,0.0,0.0,1.0,1.0,0.0,91.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,730.0,730.0,0.99,False,False,True
NCT01396707,2710,2830.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,1,1,1,1,8.0,10.0,1,0.0,0.0,0.0,0.0,1.0,0.0,55.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,365.0,365.0,0.175,False,False,True
NCT01769391,820,1642.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,1,2,1,51,2,5.0,6.0,3,1.0,1.0,1.0,1.0,1.0,0.0,167.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,720.0,720.0,0.99,False,False,True
NCT03397537,1764,1764.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,1,1,1,7.0,5.0,2,0.0,1.0,1.0,0.0,0.0,0.0,46.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,180.0,,0.99,False,False,True
NCT03043547,1506,1596.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,4,2,1,1,1,25.0,32.0,3,0.0,1.0,1.0,1.0,1.0,0.0,100.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,1260.0,1260.0,0.99,False,False,True
NCT02506517,2833,2833.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,1,9.0,19.0,1,0.0,0.0,1.0,1.0,1.0,0.0,12.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,730.0,730.0,0.68,False,False,True
NCT05751629,1233,1233.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,1,1,1,10,0,8.0,23.0,3,1.0,0.0,1.0,0.0,1.0,0.0,41.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,1140.0,1140.0,0.68,False,False,True
NCT02853370,3075,3075.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,30,1,26.0,23.0,1,0.0,0.0,1.0,1.0,1.0,0.0,78.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,168.0,1825.0,0.83,False,False,True
NCT04562792,783,783.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,4,1,0,1,0,4.0,16.0,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,720.0,720.0,0.65,False,False,True
NCT02666898,578,882.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,21.0,4.0,4,0.0,0.0,1.0,1.0,1.0,0.0,135.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,480.0,1080.0,0.65,False,False,True
NCT03548207,1516,1516.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,21,2,10.0,12.0,1,1.0,0.0,1.0,0.0,1.0,0.0,126.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,1356.0,1356.0,0.598,True,False,False
NCT02195232,1430,1755.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,3,2,1,11,0,21.0,15.0,1,0.0,2.0,2.0,1.0,0.0,0.0,64.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,56.0,56.0,0.99,False,True,False
NCT01567059,396,396.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,9,2,1,1,0,17.0,8.0,3,0.0,1.0,1.0,0.0,1.0,0.0,34.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,120.0,,0.65,False,False,True
NCT01697800,681,681.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,1,0,11.0,27.0,2,0.0,1.0,1.0,1.0,1.0,2.0,40.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,150.0,,0.99,False,False,True
NCT04068519,703,1250.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,12,1,14.0,12.0,1,1.0,0.0,1.0,0.0,1.0,0.0,300.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,1095.0,1095.0,0.68,True,False,False
NCT04492553,588,588.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,3,1,8.0,9.0,1,0.0,0.0,2.0,1.0,1.0,0.0,7.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,365.0,0.68,False,False,True
NCT03019640,1406,1406.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,7,1,2,1,0,18.0,11.0,9,0.0,0.0,1.0,0.0,1.0,0.0,22.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,30.0,180.0,0.83,False,False,True
NCT01301820,762,762.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,1,1,12.0,14.0,2,0.0,1.0,1.0,1.0,1.0,0.0,120.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,540.0,,0.65,False,False,True
NCT02084563,791,1492.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,4,3,1,1,1,10.0,17.0,6,0.0,1.0,0.0,1.0,0.0,0.0,455.0,False,0,0,0,0,0,0,0,0,0,0,1,0,1,730.0,1825.0,0.65,False,False,True
NCT01392235,1370,1858.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,1,1,1,1,14.0,23.0,1,1.0,0.0,1.0,1.0,1.0,0.0,58.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,84.0,1095.0,0.99,False,False,True
NCT01677897,1583,1765.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,1,18.0,21.0,1,0.0,0.0,0.0,1.0,1.0,0.0,25.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,84.0,730.0,0.175,False,False,True
NCT03394118,1308,1336.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,1,1,1,1,1,29.0,21.0,1,0.0,0.0,0.0,1.0,1.0,0.0,63.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1290.0,1290.0,0.99,False,False,True
NCT01689194,1155,1672.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,2,1,6.0,5.0,1,0.0,0.0,0.0,1.0,1.0,0.0,53.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,,,0.99,False,False,True
NCT02413320,1311,1676.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,1,9,0,29.0,10.0,5,0.0,1.0,2.0,1.0,1.0,0.0,101.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,140.0,140.0,0.99,False,False,True
NCT03526887,1629,1698.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,1,19,1,19.0,27.0,2,0.0,1.0,1.0,0.0,0.0,0.0,77.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1500.0,1500.0,0.99,False,False,True
NCT01823068,56,1229.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,2,1,12.0,24.0,1,0.0,0.0,0.0,1.0,1.0,0.0,17.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,365.0,730.0,0.99,False,False,True
NCT03128008,405,1147.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,0,17.0,8.0,3,0.0,0.0,1.0,0.0,1.0,0.0,10.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,28.0,730.0,0.99,False,False,True
NCT01624467,638,1034.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,8,0,10.0,22.0,1,1.0,0.0,1.0,0.0,1.0,0.0,75.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,630.0,0.68,False,False,True
NCT02330562,2240,2240.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,1,1,5,2,27.0,15.0,2,1.0,0.0,1.0,0.0,1.0,0.0,121.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,336.0,504.0,0.326,True,False,False
NCT02020135,488,516.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,0,0,5.0,4.0,1,1.0,0.0,1.0,0.0,1.0,0.0,9.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,175.0,,0.175,False,False,True
NCT01186991,1827,1827.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,3,1,53,2,7.0,9.0,5,1.0,1.0,1.0,1.0,1.0,2.0,185.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,1825.0,1825.0,0.99,False,False,True
NCT02046122,1080,1856.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,2,1,1,1,0,22.0,4.0,3,0.0,0.0,1.0,0.0,1.0,0.0,19.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,56.0,730.0,0.65,True,False,False
NCT01240590,1678,2166.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,5,1,1,0,17.0,4.0,2,0.0,1.0,0.0,0.0,1.0,0.0,27.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1460.0,1642.5,0.175,True,False,False
NCT02981498,670,670.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,18.0,12.0,2,0.0,0.0,0.0,1.0,1.0,0.0,35.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,90.0,360.0,0.175,False,False,True
NCT02291133,1918,2040.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,1,15.0,17.0,3,0.0,0.0,2.0,1.0,1.0,0.0,25.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1.0,0.175,True,False,False
NCT02400437,1675,1675.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,0,20.0,13.0,3,0.0,0.0,0.0,1.0,1.0,0.0,26.0,False,1,0,0,0,0,0,0,0,0,0,0,1,0,532.0,1460.0,0.68,False,False,True
NCT02676778,1124,1124.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,2,1,1,20,1,10.0,9.0,1,1.0,0.0,1.0,0.0,1.0,0.0,45.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,1095.0,1095.0,0.83,False,False,True
NCT02414009,1793,1793.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,1,1,1,20.0,17.0,5,0.0,1.0,1.0,0.0,1.0,0.0,82.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,900.0,900.0,0.175,False,False,True
NCT03012672,1441,1519.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,3,2,1,1,0,11.0,8.0,6,0.0,1.0,0.0,1.0,1.0,0.0,50.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.65,False,False,True
NCT04542837,530,1281.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,11.0,21.0,2,0.0,0.0,0.0,1.0,1.0,0.0,55.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,365.0,730.0,0.68,False,False,True
NCT03330249,1985,1985.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,1,1,1,14.0,15.0,3,0.0,1.0,1.0,1.0,1.0,0.0,124.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,1080.0,1095.0,0.99,False,False,True
NCT01851200,1553,1584.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,1,8.0,3.0,1,0.0,0.0,1.0,1.0,1.0,0.0,9.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,42.0,180.0,0.68,False,False,True
NCT03011034,708,1694.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,1,2,1,21,2,6.0,7.0,2,1.0,1.0,1.0,0.0,1.0,0.0,34.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,730.0,730.0,0.68,False,False,True
NCT03735875,1643,1643.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,3,1,1,1,0,25.0,43.0,2,0.0,0.0,1.0,0.0,1.0,0.0,8.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,90.0,1825.0,0.65,True,False,False
NCT02328755,1544,1544.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,0,14.0,9.0,4,0.0,0.0,1.0,1.0,1.0,0.0,37.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,180.0,750.0,0.65,True,False,False
NCT01853813,730,791.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,13,1,11.0,10.0,1,0.0,0.0,1.0,0.0,1.0,1.0,85.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,720.0,540.0,0.175,False,False,True
NCT03072992,610,832.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,2,2,1,1,1,21.0,15.0,3,0.0,1.0,1.0,1.0,1.0,3.0,150.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,168.0,0.99,False,False,True
NCT02735980,446,1007.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,3,1,41,2,7.0,5.0,1,1.0,1.0,1.0,0.0,0.0,0.0,133.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,300.0,840.0,0.99,False,False,True
NCT02067988,2038,2038.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,2,1,1,12.0,25.0,1,0.0,0.0,0.0,1.0,1.0,0.0,34.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,90.0,365.0,0.68,False,False,True
NCT01460420,2039,2067.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,1,1,10,1,16.0,16.0,2,0.0,0.0,1.0,1.0,1.0,0.0,49.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,365.0,365.0,0.598,True,False,False
NCT03976518,1742,1742.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,10,1,32.0,4.0,1,0.0,0.0,1.0,1.0,1.0,0.0,43.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,720.0,810.0,0.99,False,False,True
NCT04444427,744,744.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,2,4,1,4,0,42.0,6.0,1,1.0,2.0,1.0,1.0,0.0,0.0,19.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,672.0,672.0,0.99,True,False,False
NCT02407054,1246,1814.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,3,1,36,0,10.0,26.0,3,1.0,1.0,1.0,0.0,1.0,2.0,142.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1020.0,1020.0,0.175,False,False,True
NCT04045613,1159,1159.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,1,7,1,66,2,7.0,9.0,7,1.0,1.0,1.0,1.0,1.0,0.0,95.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,730.0,730.0,0.99,True,False,False
NCT04124991,754,776.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,6.0,20.0,2,0.0,0.0,0.0,0.0,1.0,0.0,24.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,360.0,360.0,0.175,True,False,False
NCT03246321,730,730.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,4,1,2,2,1,19.0,9.0,1,0.0,0.0,2.0,0.0,1.0,0.0,20.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,112.0,720.0,0.175,False,False,True
NCT02204241,365,3226.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,1,1,1,1,1,27.0,16.0,3,0.0,0.0,1.0,0.0,1.0,0.0,36.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,365.0,1095.0,0.598,True,False,False
NCT01935336,1195,1499.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,8,1,1,1,0,33.0,25.0,1,0.0,0.0,1.0,1.0,1.0,0.0,171.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,153.0,153.0,0.99,False,False,True
NCT02035813,3661,3661.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,3,2,1,1,1,41.0,26.0,2,0.0,1.0,2.0,1.0,0.0,0.0,116.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,84.0,84.0,0.99,False,False,True
NCT01272791,762,790.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,19,2,11.0,22.0,2,1.0,1.0,1.0,0.0,1.0,0.0,70.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,365.0,365.0,0.68,False,False,True
NCT02359968,2143,3270.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,2,1,10,1,30.0,6.0,2,0.0,2.0,1.0,1.0,1.0,0.0,106.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,30.0,1095.0,0.68,False,False,True
NCT01734564,1491,1491.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,1,1,1,5.0,6.0,2,0.0,0.0,1.0,1.0,0.0,0.0,15.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,70.0,70.0,0.68,False,False,True
NCT02308280,1426,3252.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,1,1,1,1,22.0,17.0,1,0.0,0.0,0.0,1.0,1.0,0.0,40.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,730.0,1825.0,0.598,False,False,True
NCT02810418,882,1784.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,2,7,1,1,0,38.0,1.0,4,0.0,2.0,0.0,0.0,0.0,0.0,40.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,365.0,730.0,0.68,True,False,False
NCT05021900,534,534.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,2,2,1,3,1,8.0,19.0,2,1.0,1.0,1.0,0.0,1.0,0.0,40.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,180.0,730.0,0.99,False,False,True
NCT02399137,1188,1188.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,1,3,1,66,2,5.0,3.0,4,1.0,1.0,1.0,1.0,1.0,4.0,88.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,730.0,912.5,0.68,False,False,True
NCT02420912,2432,2432.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,6,3,1,1,0,12.0,25.0,3,0.0,1.0,1.0,0.0,0.0,0.0,37.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,360.0,2190.0,0.83,False,False,True
NCT04768296,844,844.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,51,2,13.0,6.0,3,1.0,2.0,1.0,0.0,1.0,0.0,76.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,450.0,450.0,0.99,False,False,True
NCT01824693,1651,1651.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,0,50,2,14.0,5.0,9,0.0,1.0,1.0,1.0,1.0,0.0,30.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,540.0,540.0,0.65,False,False,True
NCT01682226,3047,3047.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,3,2,2,1,0,43.0,27.0,3,0.0,1.0,1.0,1.0,0.0,0.0,84.0,True,1,0,0,0,0,0,0,0,0,0,1,0,0,45.0,2190.0,0.83,False,False,True
NCT01767792,2057,2453.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,1,2,12,0,26.0,38.0,1,0.0,0.0,0.0,1.0,1.0,0.0,22.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,180.0,730.0,0.68,False,False,True
NCT01947322,1706,1706.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,4,1,9.0,14.0,1,0.0,0.0,1.0,0.0,1.0,0.0,10.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,35.0,,0.65,True,False,False
NCT05433532,713,713.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,5,1,1,1,1,12.0,9.0,3,0.0,0.0,1.0,0.0,1.0,0.0,20.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,28.0,730.0,0.65,False,False,True
NCT02145884,884,915.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,0,1,0,3.0,14.0,1,0.0,0.0,0.0,0.0,1.0,0.0,26.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,0.68,False,False,True
NCT01281904,1249,1249.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,3,3,1,1,0,11.0,7.0,2,0.0,1.0,0.0,0.0,1.0,3.0,288.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,84.0,84.0,0.99,False,True,False
NCT01622439,2099,2099.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,1,19.0,9.0,6,0.0,0.0,1.0,0.0,1.0,0.0,50.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,126.0,,0.83,True,False,False
NCT01336712,1340,1552.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,5,1,1,1,0,39.0,12.0,1,0.0,0.0,1.0,0.0,1.0,0.0,30.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,180.0,730.0,0.83,False,False,True
NCT03005392,92,274.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,4,0,1,1,1.0,1.0,1,0.0,1.0,1.0,1.0,1.0,0.0,24.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,365.0,0.65,True,False,False
NCT06226350,1006,1035.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,12.0,35.0,1,1.0,0.0,1.0,1.0,1.0,0.0,29.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,730.0,,0.175,False,False,True
NCT01941407,273,851.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,40,1,3.0,3.0,1,0.0,0.0,1.0,1.0,1.0,0.0,61.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,360.0,360.0,0.99,False,False,True
NCT04752059,1007,1007.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,26.0,26.0,1,0.0,0.0,0.0,0.0,1.0,0.0,15.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,1080.0,1080.0,0.99,False,False,True
NCT01459211,1371,1371.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,1,1,1,2,1,13.0,24.0,1,0.0,0.0,1.0,1.0,1.0,0.0,12.0,False,1,0,0,0,0,0,0,0,0,0,0,1,0,28.0,,0.65,False,False,True
