protocolSection_identificationModule_nctId,primary_study_duration_days,study_duration_days,primary_eq_bins,study_eq_bins,study_eq_labels,primary_eq_labels,number_of_conditions,number_of_groups,age_group,num_locations,location,num_inclusion,num_exclusion,number_of_intervention_types,sponsor_type,intervention_model,resp_party,has_dmc,allocation,masking,enroll_count,healthy_vol,treatment_purpose,diagnostic_purpose,prevention_purpose,supportive_purpose,procedure_intervention,device_intervention,behavioral_intervention,drug_intervention,radiation_intervention,biological_intervention,os_outcome_measure,dor_outcome_measure,ae_outcome_measure,primary_max_days,secondary_max_days,survival_5yr_relative,phase_PHASE1_PHASE2,phase_PHASE1
NCT00520130,2906.0,4080.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,2,1,1,0,9.0,2.0,8,0,1.0,0.0,0.0,1.0,0.0,92.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,730.0,3090.0,0.598,True,False
NCT02543879,1277.0,1277.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,4,4,1,8,0,17.0,9.0,2,1,1.0,1.0,0.0,0.0,0.0,94.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,84.0,84.0,0.83,False,True
NCT02857998,1646.0,1738.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,1,1,2,1,7.0,29.0,1,1,0.0,1.0,0.0,0.0,0.0,134.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,30.0,0.68,False,True
NCT00935792,2344.0,2344.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,1,1,2,0,14.0,10.0,2,0,0.0,1.0,1.0,0.0,0.0,28.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,360.0,1825.0,0.65,True,False
NCT01359696,1053.0,1053.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,3,2,9.0,24.0,2,1,0.0,1.0,0.0,0.0,0.0,40.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,365.0,360.0,0.68,False,True
NCT01732861,2217.0,2217.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,1,1,11,2,10.0,28.0,2,1,0.0,1.0,0.0,0.0,0.0,20.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1825.0,730.0,0.65,False,True
NCT03763149,769.0,769.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,4,0,21.0,37.0,1,1,0.0,1.0,0.0,0.0,0.0,20.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,730.0,730.0,0.68,False,True
NCT00446342,669.0,759.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,4,1,1,6,0,4.0,10.0,1,1,0.0,1.0,0.0,0.0,0.0,21.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,365.0,0.598,False,True
NCT02660281,1488.0,1925.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,6,5,2,1,0,28.0,13.0,10,0,1.0,0.0,1.0,0.0,0.0,74.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,3600.0,3600.0,0.598,False,True
NCT00383994,4707.0,4707.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,1,2,1,0,7.0,6.0,3,0,0.0,1.0,0.0,0.0,0.0,6.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,42.0,,0.83,False,True
NCT02064387,1494.0,1829.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,4,1,9,2,20.0,23.0,1,1,0.0,1.0,0.0,0.0,0.0,79.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1050.0,726.0,0.598,False,True
NCT01775631,1249.0,1249.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,2,1,15,0,10.0,25.0,2,1,1.0,1.0,0.0,0.0,0.0,47.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,110.0,1095.0,0.68,False,True
NCT00652626,1338.0,1338.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,6,5,1,11,0,42.0,10.0,1,1,1.0,1.0,0.0,1.0,0.0,31.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,210.0,,0.598,False,True
NCT03291938,1106.0,1106.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,25,1,1,1,0,27.0,26.0,3,0,0.0,1.0,0.0,0.0,0.0,29.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,730.0,730.0,0.83,False,True
NCT01399840,1005.0,1066.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,4,2,1,7,2,14.0,4.0,1,1,0.0,1.0,0.0,0.0,0.0,33.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,540.0,900.0,0.83,False,True
NCT01147991,2222.0,2222.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,0,1,3,1,46.0,10.0,3,0,0.0,1.0,0.0,0.0,0.0,16.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,,,0.99,False,True
NCT03229278,1843.0,1853.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,29,1,1,1,0,24.0,17.0,4,0,0.0,0.0,1.0,0.0,0.0,14.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,28.0,1095.0,0.99,False,True
NCT01471067,1747.0,1747.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,2,2,1,0,23.0,8.0,10,0,0.0,1.0,0.0,0.0,0.0,33.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,42.0,,0.83,False,True
NCT00104923,4442.0,4442.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,4,0,1,4,0,81.0,10.0,1,0,0.0,1.0,1.0,0.0,0.0,29.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,126.0,,0.598,False,True
NCT02920697,1696.0,1696.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,3,2,1,18,1,13.0,28.0,1,0,0.0,1.0,0.0,0.0,0.0,65.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,30.0,1095.0,0.598,False,True
NCT01810120,1705.0,1796.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,4,1,0,1,1,9.0,8.0,1,0,0.0,2.0,0.0,0.0,0.0,30.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,90.0,720.0,0.83,True,False
NCT01943838,488.0,488.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,1,1,11.0,15.0,1,1,0.0,1.0,0.0,0.0,0.0,18.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,30.0,0.68,False,True
NCT01596270,852.0,852.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,2,1,3,0,8.0,18.0,1,1,1.0,1.0,0.0,0.0,0.0,49.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,30.0,0.68,False,True
NCT00714103,3044.0,3044.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,1,1,1,0,12.0,4.0,1,0,0.0,1.0,1.0,0.0,0.0,11.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,,0.65,False,True
NCT02556892,1144.0,1144.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,0,1,8.0,5.0,1,1,0.0,1.0,0.0,0.0,0.0,8.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,720.0,720.0,0.65,False,True
NCT03263637,1437.0,1437.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,11,2,1,12,1,12.0,10.0,1,1,1.0,1.0,0.0,0.0,0.0,44.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,360.0,360.0,0.598,False,True
NCT01673737,914.0,914.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,2,1,4,2,6.0,34.0,2,1,1.0,1.0,0.0,0.0,0.0,75.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,730.0,0.68,False,True
NCT01217749,913.0,1247.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,4,3,1,1,0,21.0,15.0,2,1,0.0,1.0,1.0,0.0,0.0,71.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,56.0,360.0,0.83,True,False
NCT02145559,959.0,1552.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,5,2,1,1,0,19.0,13.0,3,0,0.0,1.0,1.0,1.0,0.0,24.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,28.0,0.99,False,True
NCT00923520,2605.0,3540.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,1,1,3,0,23.0,15.0,1,0,0.0,1.0,0.0,0.0,0.0,60.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.99,False,True
NCT01704963,1164.0,1603.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,1,1,1,0,1,8.0,5.0,1,1,0.0,1.0,1.0,0.0,0.0,15.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,30.0,22.0,0.68,False,True
NCT01177397,2310.0,2334.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,7,1,1,16,2,9.0,13.0,1,1,0.0,1.0,0.0,0.0,0.0,226.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,180.0,1080.0,0.99,True,False
NCT03239392,821.0,821.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,4,0,15.0,4.0,1,1,0.0,1.0,0.0,0.0,0.0,50.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,120.0,112.0,0.65,True,False
NCT00871663,2253.0,2253.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,4,3,1,0,1,24.0,4.0,1,1,1.0,1.0,0.0,0.0,0.0,123.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.598,False,True
NCT00972686,1199.0,2038.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,1,1,1,9,2,6.0,16.0,1,1,1.0,1.0,0.0,0.0,0.0,79.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,,,0.68,False,True
NCT00735930,1673.0,2283.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,6,1,1,1,0,57.0,3.0,4,0,0.0,1.0,0.0,0.0,0.0,39.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,70.0,1825.0,0.83,False,True
NCT00878189,1295.0,2707.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,1,1,2,10,2,3.0,6.0,1,1,0.0,1.0,0.0,0.0,0.0,72.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,28.0,2520.0,0.68,False,True
NCT04349969,929.0,929.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,4,1,10.0,18.0,2,1,2.0,1.0,0.0,0.0,0.0,38.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,30.0,730.0,0.68,False,True
NCT02780804,1636.0,1728.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,10,1,0,21,0,52.0,18.0,3,0,0.0,1.0,0.0,0.0,0.0,21.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,1460.0,0.83,False,True
NCT01515176,1158.0,1661.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,4,1,1,1,0,28.0,18.0,4,0,0.0,1.0,1.0,0.0,0.0,36.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,196.0,1825.0,0.83,True,False
NCT00861510,1324.0,1324.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,5,0,1,1,0,5.0,21.0,1,0,0.0,1.0,0.0,0.0,0.0,16.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.598,False,True
NCT01283516,1926.0,1926.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,3,1,21,2,7.0,7.0,1,1,1.0,1.0,0.0,0.0,0.0,304.0,False,1,0,0,0,0,0,0,0,0,0,0,1,0,990.0,1925.0,0.68,False,True
NCT02129582,1591.0,1947.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,11,1,1,1,0,27.0,13.0,8,0,0.0,1.0,0.0,0.0,0.0,14.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,32.0,360.0,0.598,False,True
NCT00687622,1044.0,1198.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,12,0,29.0,31.0,1,1,0.0,1.0,0.0,0.0,0.0,206.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.68,False,True
NCT00423410,852.0,1005.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,3,0,14.0,13.0,1,1,0.0,1.0,0.0,0.0,0.0,30.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.68,False,True
NCT00562224,943.0,1035.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,5,1,1,4,0,15.0,13.0,1,1,0.0,1.0,0.0,0.0,0.0,36.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,30.0,0.598,False,True
NCT00187109,2436.0,2436.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,0,0,1,0,3.0,10.0,1,0,0.0,1.0,0.0,0.0,0.0,40.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.65,True,False
NCT00448357,3683.0,3683.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,1,1,1,0,47.0,5.0,8,0,0.0,1.0,1.0,0.0,0.0,54.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,1095.0,1095.0,0.598,True,False
NCT02916979,1004.0,1984.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,7,1,1,1,0,24.0,8.0,4,0,0.0,0.0,1.0,0.0,0.0,20.0,True,1,0,0,0,0,0,0,0,0,0,0,0,1,100.0,365.0,0.598,False,True
NCT02223052,1323.0,1513.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,20,4,1,10,0,43.0,17.0,2,1,1.0,1.0,0.0,1.0,0.0,89.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,540.0,0.99,False,True
NCT01068301,1249.0,1249.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,5,1,0,1,0,27.0,2.0,1,0,0.0,1.0,0.0,0.0,0.0,12.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,7.0,,0.83,False,True
NCT01344876,1096.0,1096.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,5,1,1,0,1,9.0,6.0,1,1,0.0,1.0,0.0,0.0,0.0,20.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,31.0,,0.598,False,True
NCT03349281,870.0,1297.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,3,0,1,0,30.0,41.0,8,0,1.0,2.0,1.0,0.0,0.0,6.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,90.0,60.0,0.65,False,True
NCT01925131,2759.0,3124.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,6,1,5,0,59.0,10.0,5,0,2.0,1.0,0.0,0.0,0.0,50.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,1095.0,0.83,False,True
NCT01986426,1612.0,1764.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,6,4,1,14,1,29.0,30.0,4,1,1.0,1.0,0.0,0.0,0.0,80.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,21.0,720.0,0.99,False,True
NCT01871805,389.0,1431.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,2,1,42,2,7.0,6.0,1,1,1.0,1.0,0.0,0.0,0.0,134.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,1358.0,1988.0,0.99,True,False
NCT00002750,3073.0,3073.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,0,2,1,0,6.0,10.0,1,0,0.0,1.0,0.0,0.0,0.0,6.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.83,False,True
NCT01120457,1553.0,1553.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,4,4,1,11,0,17.0,21.0,1,1,1.0,1.0,0.0,0.0,0.0,96.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,,0.83,False,True
NCT00002818,2192.0,2192.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,4,0,1,1,0,5.0,10.0,2,0,0.0,1.0,0.0,0.0,0.0,15.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.598,False,True
NCT00365287,2009.0,2009.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,6,0,2,0,1,78.0,10.0,7,0,0.0,1.0,1.0,0.0,0.0,148.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.598,True,False
NCT01611623,184.0,304.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,0,1,1.0,1.0,1,1,0.0,1.0,0.0,0.0,0.0,9.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,28.0,0.68,False,True
NCT03458117,1387.0,1426.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,5,1,1,1,1,6.0,9.0,1,0,0.0,1.0,0.0,0.0,0.0,26.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,84.0,154.0,0.99,False,True
NCT00068718,3623.0,3623.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,6,1,2,4,2,21.0,9.0,1,0,0.0,0.0,1.0,0.0,0.0,35.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,100.0,365.0,0.598,True,False
NCT00952237,3012.0,3012.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,1,1,1,0,14.0,14.0,2,0,0.0,0.0,1.0,0.0,0.0,13.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1825.0,1825.0,0.598,False,True
NCT01164709,731.0,1219.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,4,1,1,4,1,90.0,10.0,2,0,0.0,1.0,0.0,0.0,0.0,18.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,,30.0,0.598,False,True
NCT02406742,1807.0,1807.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,3,1,24,2,50.0,55.0,3,1,1.0,1.0,1.0,0.0,0.0,47.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,1800.0,1800.0,0.65,True,False
NCT00506805,1004.0,1004.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,2,0,4.0,3.0,1,1,0.0,1.0,0.0,0.0,0.0,44.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,,,0.68,False,True
NCT00697671,2164.0,2253.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,2,0,1,0,5.0,1.0,7,0,1.0,1.0,0.0,0.0,0.0,48.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,120.0,120.0,0.83,False,True
NCT00710528,1278.0,1522.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,4,1,1,9,0,23.0,24.0,1,1,0.0,1.0,0.0,0.0,0.0,192.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,28.0,0.598,False,True
NCT03886831,1374.0,1374.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,8,1,1,23,0,7.0,7.0,1,1,2.0,1.0,0.0,0.0,0.0,232.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,730.0,730.0,0.83,False,True
NCT00592046,1127.0,1127.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,6,1,1,0,0,15.0,8.0,1,1,0.0,1.0,1.0,0.0,0.0,12.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,180.0,180.0,0.598,False,True
NCT01221857,670.0,912.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,5,1,2,2,0,9.0,9.0,1,1,0.0,1.0,1.0,0.0,0.0,12.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,180.0,180.0,0.83,True,False
NCT00544284,2556.0,2556.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,4,1,1,2,0,19.0,13.0,3,0,0.0,1.0,0.0,0.0,0.0,25.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,180.0,0.83,False,True
NCT01344707,1461.0,1461.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,1,0,1,3,1,9.0,17.0,1,1,0.0,1.0,0.0,0.0,0.0,36.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,42.0,42.0,0.68,False,True
NCT00054236,3226.0,3226.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,6,1,2,1,0,103.0,10.0,6,0,0.0,1.0,1.0,0.0,0.0,55.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,720.0,720.0,0.598,False,True
NCT01866839,1820.0,1856.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,1,2,1,0,47.0,13.0,1,0,0.0,1.0,0.0,0.0,0.0,41.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,200.0,1095.0,0.83,True,False
NCT01670175,1492.0,1492.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,2,1,0,1,0,43.0,14.0,1,0,0.0,1.0,1.0,0.0,0.0,21.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.68,False,True
NCT02228772,670.0,1796.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,4,1,1,3,0,36.0,1.0,7,0,0.0,0.0,1.0,0.0,0.0,19.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,730.0,1095.0,0.83,False,True
NCT02061761,2897.0,2897.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,4,1,10,2,6.0,8.0,2,1,0.0,1.0,0.0,0.0,0.0,106.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,2850.0,1560.0,0.68,True,False
NCT03027284,867.0,1138.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,7,3,1,2,1,13.0,12.0,3,1,0.0,1.0,0.0,0.0,0.0,19.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,240.0,0.83,False,True
NCT03820596,418.0,977.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,4,1,22.0,11.0,2,0,0.0,2.0,0.0,0.0,0.0,40.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,720.0,720.0,0.68,True,False
NCT01655225,2438.0,3473.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,6,9,1,8,2,21.0,15.0,7,1,0.0,1.0,0.0,0.0,0.0,156.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,63.0,63.0,0.99,False,True
NCT02071888,790.0,790.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,5,3,1,7,0,10.0,9.0,3,1,0.0,1.0,0.0,0.0,0.0,25.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,180.0,180.0,0.598,False,True
NCT01527838,639.0,670.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,5,1,1,3,0,19.0,15.0,1,1,0.0,1.0,1.0,0.0,0.0,10.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,42.0,730.0,0.83,False,True
NCT00723346,943.0,1155.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,4,0,1,1,4.0,0.0,4,1,1.0,1.0,1.0,1.0,0.0,25.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.65,True,False
NCT00237627,2040.0,3167.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,6,2,1,1,0,94.0,10.0,3,0,1.0,1.0,1.0,1.0,0.0,107.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,,0.598,True,False
NCT01752426,2061.0,2061.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,1,1,1,0,17.0,32.0,2,0,0.0,1.0,0.0,0.0,0.0,30.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,365.0,0.65,True,False
NCT01164033,1004.0,1004.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,4,1,0,0,5.0,5.0,1,1,2.0,1.0,0.0,1.0,0.0,76.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,21.0,21.0,0.68,False,True
NCT00245037,3713.0,3713.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,7,1,1,1,0,34.0,10.0,10,0,0.0,0.0,1.0,0.0,0.0,147.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,1825.0,365.0,0.598,True,False
NCT02529813,2154.0,2154.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,9,1,2,1,0,12.0,8.0,4,0,0.0,1.0,0.0,0.0,0.0,26.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,30.0,365.0,0.83,False,True
NCT02327078,2029.0,2029.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,8,9,1,24,2,5.0,9.0,3,1,1.0,1.0,1.0,0.0,0.0,307.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,2190.0,2190.0,0.99,True,False
NCT00460694,2314.0,2314.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,7,0,0,1,1,3.0,3.0,1,0,0.0,1.0,1.0,0.0,0.0,24.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,730.0,730.0,0.598,True,False
NCT00923910,2065.0,3189.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,2,2,1,0,35.0,0.0,8,0,0.0,0.0,1.0,0.0,0.0,10.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,630.0,84.0,0.83,True,False
NCT00640796,2038.0,2038.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,1,0,1,0,26.0,10.0,3,0,0.0,1.0,0.0,0.0,0.0,22.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1460.0,,0.83,False,True
NCT01697020,61.0,61.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,2,1,1,1,7.0,21.0,2,1,2.0,1.0,0.0,1.0,0.0,70.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,7.0,,0.65,False,True
NCT02925000,1205.0,1205.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,3,2,6.0,16.0,1,1,0.0,1.0,1.0,0.0,0.0,46.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,28.0,180.0,0.68,True,False
NCT02381080,402.0,402.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,2,1,0,1,13.0,7.0,3,1,1.0,1.0,0.0,0.0,0.0,26.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,240.0,0.65,False,True
NCT00004258,609.0,640.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,8,0,1,1,0,3.0,10.0,1,0,0.0,1.0,0.0,0.0,0.0,40.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.598,False,True
NCT01551524,1067.0,1067.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,5,1,10.0,15.0,1,1,0.0,1.0,0.0,0.0,0.0,36.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,180.0,180.0,0.68,False,True
NCT00623870,1645.0,1645.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,1,1,0,2,5.0,8.0,1,1,1.0,1.0,0.0,0.0,0.0,116.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1642.5,1642.5,0.68,False,True
